InvoiceNo,Date,StoreID,ProductID,Category,Quantity,UnitPrice,Discount(%),CostPerUnit,CustomerType,PaymentMode,Day,Gross_Sales,Total_Cost,Total_Sales,Net_Profit,Profit_Margin,DayName
INV1013562,22-11-2023,STR002,PRD0044,Accessories,4,7440.83,0,753.50,Returning,Cash,Weekday,29763.32,3014.00,29763.32,26749.32,89.87,Wednesday
INV1013563,08-11-2024,STR002,PRD0101,Shoes,3,5395.50,0,125.13,New,Digital,Weekday,16186.50,375.39,16186.50,15811.11,97.68,Friday
INV1013564,04-10-2025,STR001,PRD0099,Shoes,5,6431.64,10,2150.28,New,Card,Weekend,32158.20,10751.40,28942.38,18190.88,62.85,Saturday
INV1013565,14-08-2025,STR030,PRD0025,Clothing,3,508.74,0,1934.66,Returning,Cash,Weekday,1526.22,5803.98,1526.22,-4277.76,-280.28,Thursday
INV1013566,23-02-2025,STR033,PRD0010,Clothing,3,3513.14,5,171.38,Returning,Digital,Weekend,10539.42,514.14,10012.45,9498.26,94.86,Sunday
INV1013567,15-11-2024,STR047,PRD0037,Clothing,5,2507.40,0,1922.56,Returning,Digital,Weekday,12537.00,9612.80,12537.00,2924.20,23.32,Friday
INV1013568,23-07-2025,STR048,PRD0018,Clothing,1,3123.70,0,1074.87,Returning,Card,Weekday,3123.70,1074.87,3123.70,2048.83,65.59,Wednesday
INV1013569,19-05-2024,STR007,PRD0060,Accessories,1,8406.53,5,964.86,New,Card,Weekend,8406.53,964.86,7986.20,7021.29,87.92,Sunday
INV1013570,29-10-2025,STR046,PRD0003,Clothing,4,2948.44,5,733.06,New,Card,Weekday,11793.76,2932.24,11204.07,8271.78,73.83,Wednesday
INV1013571,16-12-2024,STR046,PRD0041,Accessories,3,425.81,0,1258.33,Returning,Digital,Weekday,1277.43,3774.99,1277.43,-2497.56,-195.51,Monday
INV1013572,02-03-2024,STR039,PRD0087,Shoes,1,3046.06,0,1806.45,New,Digital,Weekend,3046.06,1806.45,3046.06,1239.61,40.70,Saturday
INV1013573,25-03-2025,STR013,PRD0006,Clothing,5,3070.47,0,1385.73,New,Digital,Weekday,15352.35,6928.65,15352.35,8423.70,54.87,Tuesday
INV1013574,08-05-2025,STR002,PRD0015,Clothing,4,2932.20,10,1546.23,New,Cash,Weekday,11728.80,6184.92,10555.92,4370.90,41.41,Thursday
INV1013575,10-01-2024,STR046,PRD0083,Shoes,3,7864.71,15,1397.40,Returning,Digital,Weekday,23594.13,4192.20,20055.01,15862.66,79.10,Wednesday
INV1013576,27-07-2025,STR016,PRD0088,Shoes,5,6467.11,20,971.64,Returning,Digital,Weekend,32335.55,4858.20,25868.44,21010.04,81.22,Sunday
INV1013577,01-05-2024,STR031,PRD0045,Accessories,2,3351.06,5,227.75,Returning,Digital,Weekday,6702.12,455.50,6367.01,5911.46,92.85,Wednesday
INV1013578,09-06-2025,STR040,PRD0006,Clothing,3,4718.21,20,1205.43,Returning,Card,Weekday,14154.63,3616.29,11323.70,7707.21,68.06,Monday
INV1013579,15-08-2025,STR025,PRD0070,Accessories,5,7249.01,10,587.32,Returning,Cash,Weekday,36245.05,2936.60,32620.55,29683.85,91.00,Friday
INV1013580,12-11-2025,STR034,PRD0078,Accessories,4,2772.48,10,1123.97,Returning,Card,Weekday,11089.92,4495.88,9980.93,5484.95,54.95,Wednesday
INV1013581,09-10-2025,STR029,PRD0074,Accessories,7,9492.15,20,798.26,Returning,Digital,Weekday,66445.05,5587.82,53156.04,47568.02,89.49,Thursday
INV1013582,01-11-2025,STR004,PRD0037,Clothing,6,1322.93,5,1962.73,Returning,Digital,Weekend,7937.58,11776.38,7540.70,-4235.73,-56.17,Saturday
INV1013583,17-01-2024,STR013,PRD0104,Shoes,2,1019.78,5,1132.23,New,Cash,Weekday,2039.56,2264.46,1937.58,-326.93,-16.87,Wednesday
INV1013584,19-06-2024,STR012,PRD0069,Accessories,3,9814.21,20,704.04,Returning,Digital,Weekday,29442.63,2112.12,23554.10,21441.78,91.03,Wednesday
INV1013585,28-10-2024,STR042,PRD0072,Accessories,1,1626.38,0,1844.40,Returning,Digital,Weekday,1626.38,1844.40,1626.38,-218.02,-13.41,Monday
INV1013586,27-12-2024,STR038,PRD0003,Clothing,4,2883.34,0,584.68,Returning,Cash,Weekday,11533.36,2338.72,11533.36,9194.64,79.72,Friday
INV1013587,09-07-2025,STR012,PRD0094,Shoes,1,5355.59,5,927.34,New,Digital,Weekday,5355.59,927.34,5087.81,4160.42,81.77,Wednesday
INV1013588,24-07-2025,STR007,PRD0012,Clothing,1,4553.89,0,1000.84,Returning,Digital,Weekday,4553.89,1000.84,4553.89,3553.05,78.02,Thursday
INV1013589,11-03-2024,STR045,PRD0019,Clothing,3,2248.57,0,1450.30,Returning,Digital,Weekday,6745.71,4350.90,6745.71,2394.81,35.50,Monday
INV1013590,15-06-2025,STR016,PRD0093,Shoes,5,5169.11,15,1528.32,Returning,Digital,Weekend,25845.55,7641.60,21968.72,14326.97,65.22,Sunday
INV1013591,06-10-2025,STR007,PRD0077,Accessories,3,7060.99,5,2064.21,Returning,Cash,Weekday,21182.97,6192.63,20123.82,13931.14,69.23,Monday
INV1013592,16-07-2025,STR047,PRD0105,Shoes,3,2732.85,0,557.35,New,Card,Weekday,8198.55,1672.05,8198.55,6526.50,79.61,Wednesday
INV1013593,07-01-2024,STR031,PRD0008,Clothing,6,4927.83,0,314.24,Returning,Cash,Weekend,29566.98,1885.44,29566.98,27681.54,93.62,Sunday
INV1013594,01-04-2024,STR012,PRD0074,Accessories,2,5147.21,15,742.71,Returning,Card,Weekday,10294.42,1485.42,8750.26,7264.69,83.02,Monday
INV1013595,19-03-2025,STR015,PRD0091,Shoes,1,5859.36,0,322.34,New,Digital,Weekday,5859.36,322.34,5859.36,5537.02,94.50,Wednesday
INV1013596,16-05-2025,STR027,PRD0108,Shoes,2,7066.64,0,1005.87,Returning,Cash,Weekday,14133.28,2011.74,14133.28,12121.54,85.77,Friday
INV1013597,26-02-2024,STR023,PRD0075,Accessories,2,5925.50,25,1548.66,Returning,Card,Weekday,11851.00,3097.32,8888.25,5790.68,65.15,Monday
INV1013598,06-05-2025,STR011,PRD0109,Shoes,4,6998.99,25,965.27,Returning,Card,Weekday,27995.96,3861.08,20996.97,17135.64,81.61,Tuesday
INV1013599,27-03-2025,STR014,PRD0005,Clothing,3,1379.19,15,1589.22,Returning,Digital,Weekday,4137.57,4767.66,3516.93,-1250.88,-35.57,Thursday
INV1013600,26-01-2025,STR005,PRD0091,Shoes,7,3095.40,10,284.89,Returning,Card,Weekend,21667.80,1994.23,19501.02,17506.69,89.77,Sunday
INV1013601,02-09-2025,STR031,PRD0034,Clothing,2,2277.16,5,1774.78,Returning,Card,Weekday,4554.32,3549.56,4326.60,776.99,17.96,Tuesday
INV1013602,03-02-2024,STR004,PRD0066,Accessories,3,7605.93,0,1871.81,Returning,Card,Weekend,22817.79,5615.43,22817.79,17202.36,75.39,Saturday
INV1013603,21-06-2024,STR005,PRD0067,Accessories,3,9832.43,0,509.31,Returning,Digital,Weekday,29497.29,1527.93,29497.29,27969.36,94.82,Friday
INV1013604,26-01-2024,STR043,PRD0102,Shoes,8,6859.21,20,1441.63,Returning,Card,Weekday,54873.68,11533.04,43898.94,32365.70,73.73,Friday
INV1013605,14-02-2024,STR048,PRD0105,Shoes,4,3668.17,5,674.28,Returning,Cash,Weekday,14672.68,2697.12,13939.05,11241.88,80.65,Wednesday
INV1013606,08-12-2024,STR017,PRD0068,Accessories,3,9146.05,0,142.05,Returning,Card,Weekend,27438.15,426.15,27438.15,27012.00,98.45,Sunday
INV1013607,26-11-2023,STR042,PRD0115,Shoes,1,2034.81,0,1913.33,New,Cash,Weekend,2034.81,1913.33,2034.81,121.48,5.97,Sunday
INV1013608,06-06-2024,STR037,PRD0083,Shoes,1,7299.34,5,1119.54,New,Digital,Weekday,7299.34,1119.54,6934.37,5814.78,83.85,Thursday
INV1013609,18-06-2025,STR034,PRD0071,Accessories,1,5329.40,5,470.64,Returning,Cash,Weekday,5329.40,470.64,5062.93,4592.24,90.70,Wednesday
INV1013610,18-04-2025,STR045,PRD0028,Clothing,4,4434.75,20,334.90,New,Digital,Weekday,17739.00,1339.60,14191.20,12851.40,90.56,Friday
INV1013611,26-08-2024,STR019,PRD0012,Clothing,4,4103.74,0,935.55,New,Cash,Weekday,16414.96,3742.20,16414.96,12672.76,77.20,Monday
INV1013612,12-03-2024,STR008,PRD0088,Shoes,2,7442.19,0,1013.02,Returning,Card,Weekday,14884.38,2026.04,14884.38,12858.34,86.39,Tuesday
INV1013613,23-04-2025,STR011,PRD0092,Shoes,4,4310.66,10,1205.78,Returning,Digital,Weekday,17242.64,4823.12,15518.38,10695.16,68.92,Wednesday
INV1013614,08-04-2025,STR037,PRD0086,Shoes,1,2268.62,0,419.05,Returning,Digital,Weekday,2268.62,419.05,2268.62,1849.57,81.53,Tuesday
INV1013615,21-05-2024,STR047,PRD0031,Clothing,3,2741.69,15,1843.39,Returning,Cash,Weekday,8225.07,5530.17,6991.31,1460.99,20.90,Tuesday
INV1013616,02-12-2024,STR001,PRD0113,Shoes,6,1119.72,5,1136.25,Returning,Cash,Weekday,6718.32,6817.50,6382.40,-435.15,-6.82,Monday
INV1013617,26-06-2025,STR012,PRD0088,Shoes,2,5536.13,5,1277.77,Returning,Digital,Weekday,11072.26,2555.54,10518.65,7963.06,75.70,Thursday
INV1013618,24-12-2023,STR001,PRD0071,Accessories,8,8089.59,15,486.56,Returning,Card,Weekend,64716.72,3892.48,55009.21,51116.58,92.92,Sunday
INV1013619,27-07-2024,STR029,PRD0106,Shoes,1,1365.99,0,1160.84,New,Cash,Weekend,1365.99,1160.84,1365.99,205.15,15.02,Saturday
INV1013620,01-11-2024,STR046,PRD0097,Shoes,8,5991.25,10,2188.26,Returning,Card,Weekday,47930.00,17506.08,43137.00,25630.82,59.42,Friday
INV1013621,29-12-2023,STR023,PRD0058,Accessories,3,8707.46,15,1501.99,Returning,Cash,Weekday,26122.38,4505.97,22204.02,17697.90,79.71,Friday
INV1013622,07-07-2024,STR003,PRD0057,Accessories,5,7390.91,0,404.79,Returning,Cash,Weekend,36954.55,2023.95,36954.55,34930.60,94.52,Sunday
INV1013623,05-03-2025,STR003,PRD0048,Accessories,3,1943.27,0,739.16,Returning,Card,Weekday,5829.81,2217.48,5829.81,3612.33,61.96,Wednesday
INV1013624,16-09-2025,STR004,PRD0098,Shoes,5,1068.36,25,1111.21,Returning,Card,Weekday,5341.80,5556.05,4006.35,-1549.95,-38.69,Tuesday
INV1013625,30-03-2025,STR049,PRD0078,Accessories,4,7037.40,15,1077.76,New,Digital,Weekend,28149.60,4311.04,23927.16,19615.97,81.98,Sunday
INV1013626,13-01-2025,STR028,PRD0049,Accessories,3,9970.88,5,1099.82,Returning,Digital,Weekday,29912.64,3299.46,28417.01,25117.50,88.39,Monday
INV1013627,07-10-2025,STR020,PRD0075,Accessories,2,8121.07,0,1598.12,Returning,Card,Weekday,16242.14,3196.24,16242.14,13045.90,80.32,Tuesday
INV1013628,10-09-2024,STR027,PRD0029,Clothing,1,2782.95,5,1806.37,New,Card,Weekday,2782.95,1806.37,2643.80,837.38,31.67,Tuesday
INV1013629,28-05-2025,STR039,PRD0110,Shoes,5,4468.97,20,2079.58,New,Card,Weekday,22344.85,10397.90,17875.88,7477.78,41.83,Wednesday
INV1013630,28-05-2024,STR002,PRD0086,Shoes,3,6468.42,5,583.40,New,Digital,Weekday,19405.26,1750.20,18435.00,16684.75,90.51,Tuesday
INV1013631,27-07-2024,STR004,PRD0101,Shoes,3,3095.23,0,111.14,Returning,Cash,Weekend,9285.69,333.42,9285.69,8952.27,96.41,Saturday
INV1013632,21-02-2025,STR038,PRD0016,Clothing,5,4137.05,5,1179.98,Returning,Card,Weekday,20685.25,5899.90,19650.99,13751.04,69.98,Friday
INV1013633,04-04-2024,STR016,PRD0069,Accessories,2,8831.11,0,621.05,Returning,Digital,Weekday,17662.22,1242.10,17662.22,16420.12,92.97,Thursday
INV1013634,22-08-2025,STR033,PRD0033,Clothing,3,3570.62,15,1179.06,Returning,Cash,Weekday,10711.86,3537.18,9105.08,5567.75,61.15,Friday
INV1013635,27-09-2025,STR013,PRD0010,Clothing,5,1555.73,0,170.10,New,Digital,Weekend,7778.65,850.50,7778.65,6928.15,89.07,Saturday
INV1013636,13-09-2025,STR041,PRD0086,Shoes,2,5509.70,0,550.72,Returning,Card,Weekend,11019.40,1101.44,11019.40,9917.96,90.00,Saturday
INV1013637,16-01-2025,STR002,PRD0079,Accessories,5,5363.28,20,630.69,Returning,Card,Weekday,26816.40,3153.45,21453.12,18299.47,85.30,Thursday
INV1013638,24-06-2025,STR013,PRD0007,Clothing,2,4455.43,10,1908.70,New,Digital,Weekday,8910.86,3817.40,8019.77,4202.27,52.40,Tuesday
INV1013639,06-08-2024,STR023,PRD0003,Clothing,1,3971.30,0,639.10,Returning,Digital,Weekday,3971.30,639.10,3971.30,3332.20,83.91,Tuesday
INV1013640,25-05-2024,STR034,PRD0087,Shoes,4,5281.21,15,1713.73,Returning,Digital,Weekend,21124.84,6854.92,17956.11,11101.04,61.82,Saturday
INV1013641,11-07-2025,STR011,PRD0071,Accessories,4,4325.03,10,437.69,Returning,Cash,Weekday,17300.12,1750.76,15570.11,13819.25,88.75,Friday
INV1013642,22-01-2025,STR022,PRD0008,Clothing,3,1856.67,0,228.13,Returning,Cash,Weekday,5570.01,684.39,5570.01,4885.62,87.71,Wednesday
INV1013643,20-06-2024,STR019,PRD0088,Shoes,3,4875.92,10,1131.01,Returning,Card,Weekday,14627.76,3393.03,13164.98,9771.85,74.23,Thursday
INV1013644,02-11-2025,STR002,PRD0113,Shoes,4,7602.44,0,1094.88,Returning,Digital,Weekend,30409.76,4379.52,30409.76,26030.24,85.60,Sunday
INV1013645,16-10-2025,STR013,PRD0029,Clothing,7,2861.18,25,1500.40,Returning,Digital,Weekday,20028.26,10502.80,15021.20,4518.15,30.08,Thursday
INV1013646,06-08-2025,STR027,PRD0089,Shoes,3,6496.59,10,270.58,Returning,Card,Weekday,19489.77,811.74,17540.79,16728.95,95.37,Wednesday
INV1013647,13-08-2025,STR013,PRD0017,Clothing,4,1710.78,10,487.49,Returning,Digital,Weekday,6843.12,1949.96,6158.81,4208.75,68.34,Wednesday
INV1013648,22-08-2024,STR048,PRD0020,Clothing,1,521.67,0,91.94,Returning,Cash,Weekday,521.67,91.94,521.67,429.73,82.38,Thursday
INV1013649,24-08-2024,STR015,PRD0056,Accessories,2,1792.68,15,1117.08,Returning,Digital,Weekend,3585.36,2234.16,3047.56,813.25,26.69,Saturday
INV1013650,09-12-2024,STR044,PRD0052,Accessories,5,5583.19,25,592.58,Returning,Card,Weekday,27915.95,2962.90,20936.96,17973.81,85.85,Monday
INV1013651,29-10-2025,STR034,PRD0035,Clothing,5,2439.54,0,820.74,Returning,Digital,Weekday,12197.70,4103.70,12197.70,8094.00,66.36,Wednesday
INV1013652,07-09-2025,STR050,PRD0052,Accessories,5,4469.81,0,446.10,New,Card,Weekend,22349.05,2230.50,22349.05,20118.55,90.02,Sunday
INV1013653,20-11-2024,STR048,PRD0019,Clothing,5,4425.87,0,1959.99,Returning,Digital,Weekday,22129.35,9799.95,22129.35,12329.40,55.72,Wednesday
INV1013654,27-03-2024,STR007,PRD0060,Accessories,3,2150.77,0,828.38,Returning,Cash,Weekday,6452.31,2485.14,6452.31,3967.17,61.48,Wednesday
INV1013655,07-11-2024,STR023,PRD0023,Clothing,3,2071.28,20,832.86,New,Card,Weekday,6213.84,2498.58,4971.07,2472.29,49.73,Thursday
INV1013656,12-05-2024,STR050,PRD0055,Accessories,4,4754.78,5,1589.26,Returning,Cash,Weekend,19019.12,6357.04,18068.16,11711.07,64.82,Sunday
INV1013657,12-11-2025,STR017,PRD0083,Shoes,4,6299.04,10,1376.23,Returning,Digital,Weekday,25196.16,5504.92,22676.54,17171.52,75.72,Wednesday
INV1013658,03-08-2024,STR050,PRD0070,Accessories,3,5550.25,10,510.30,Returning,Digital,Weekend,16650.75,1530.90,14985.68,13454.68,89.78,Saturday
INV1013659,15-07-2025,STR002,PRD0024,Clothing,4,2081.59,20,401.15,Returning,Card,Weekday,8326.36,1604.60,6661.09,5056.29,75.91,Tuesday
INV1013660,06-10-2025,STR046,PRD0028,Clothing,5,2824.68,25,263.79,Returning,Card,Weekday,14123.40,1318.95,10592.55,9273.35,87.55,Monday
INV1013661,12-01-2024,STR031,PRD0053,Accessories,6,5595.71,30,657.80,Returning,Card,Weekday,33574.26,3946.80,23501.98,19554.88,83.21,Friday
INV1013662,22-07-2025,STR044,PRD0002,Clothing,2,4577.48,0,156.13,Returning,Digital,Weekday,9154.96,312.26,9154.96,8842.70,96.59,Tuesday
INV1013663,06-01-2024,STR006,PRD0012,Clothing,4,2335.08,20,1161.82,Returning,Cash,Weekend,9340.32,4647.28,7472.26,2824.78,37.80,Saturday
INV1013664,01-09-2025,STR029,PRD0056,Accessories,3,6144.12,25,1151.73,Returning,Card,Weekday,18432.36,3455.19,13824.27,10368.83,75.00,Monday
INV1013665,29-11-2024,STR031,PRD0085,Shoes,3,6662.09,0,922.21,Returning,Card,Weekday,19986.27,2766.63,19986.27,17219.64,86.16,Friday
INV1013666,08-08-2025,STR001,PRD0055,Accessories,2,6808.08,0,1576.88,New,Digital,Weekday,13616.16,3153.76,13616.16,10462.40,76.84,Friday
INV1013667,14-12-2024,STR027,PRD0001,Clothing,5,2624.66,5,1479.27,New,Card,Weekend,13123.30,7396.35,12467.14,5070.74,40.67,Saturday
INV1013668,05-01-2024,STR036,PRD0110,Shoes,3,4475.56,0,1535.24,New,Cash,Weekday,13426.68,4605.72,13426.68,8820.96,65.70,Friday
INV1013669,09-06-2024,STR037,PRD0012,Clothing,1,655.90,0,1125.84,New,Card,Weekend,655.90,1125.84,655.90,-469.94,-71.65,Sunday
INV1013670,30-06-2025,STR003,PRD0022,Clothing,3,1261.76,0,1260.98,Returning,Cash,Weekday,3785.28,3782.94,3785.28,2.34,0.06,Monday
INV1013671,29-03-2024,STR019,PRD0081,Shoes,5,2393.53,0,1184.74,Returning,Digital,Weekday,11967.65,5923.70,11967.65,6043.95,50.50,Friday
INV1013672,22-10-2025,STR026,PRD0027,Clothing,2,1700.66,0,230.82,Returning,Card,Weekday,3401.32,461.64,3401.32,2939.68,86.43,Wednesday
INV1013673,11-08-2024,STR032,PRD0059,Accessories,2,2881.60,0,409.91,Returning,Cash,Weekend,5763.20,819.82,5763.20,4943.38,85.77,Sunday
INV1013674,06-07-2024,STR005,PRD0078,Accessories,2,8376.68,5,846.20,Returning,Cash,Weekend,16753.36,1692.40,15915.69,14223.24,89.37,Saturday
INV1013675,13-02-2024,STR002,PRD0105,Shoes,2,5839.98,5,572.66,Returning,Card,Weekday,11679.96,1145.32,11095.96,9950.59,89.68,Tuesday
INV1013676,06-12-2023,STR005,PRD0048,Accessories,3,6985.83,5,645.16,Returning,Card,Weekday,20957.49,1935.48,19909.62,17974.09,90.28,Wednesday
INV1013677,27-01-2024,STR016,PRD0107,Shoes,2,6975.90,0,280.18,Returning,Card,Weekend,13951.80,560.36,13951.80,13391.44,95.98,Saturday
INV1013678,07-06-2024,STR005,PRD0110,Shoes,1,943.57,5,1977.84,Returning,Card,Weekday,943.57,1977.84,896.39,-1081.50,-120.65,Friday
INV1013679,27-07-2024,STR049,PRD0115,Shoes,6,2341.79,15,1970.65,New,Card,Weekend,14050.74,11823.90,11943.13,119.08,1.00,Saturday
INV1013680,14-10-2024,STR015,PRD0087,Shoes,3,7870.20,0,1745.50,Returning,Card,Weekday,23610.60,5236.50,23610.60,18374.10,77.82,Monday
INV1013681,15-03-2024,STR018,PRD0111,Shoes,2,5766.21,5,1665.94,New,Card,Weekday,11532.42,3331.88,10955.80,7623.87,69.59,Friday
INV1013682,09-02-2024,STR049,PRD0074,Accessories,2,4859.92,0,820.64,Returning,Digital,Weekday,9719.84,1641.28,9719.84,8078.56,83.11,Friday
INV1013683,08-03-2025,STR015,PRD0038,Clothing,5,1646.43,0,1293.79,New,Card,Weekend,8232.15,6468.95,8232.15,1763.20,21.42,Saturday
INV1013684,18-05-2024,STR009,PRD0035,Clothing,3,693.44,0,773.45,New,Digital,Weekend,2080.32,2320.35,2080.32,-240.03,-11.54,Saturday
INV1013685,20-06-2024,STR001,PRD0029,Clothing,2,2101.45,0,1478.57,New,Cash,Weekday,4202.90,2957.14,4202.90,1245.76,29.64,Thursday
INV1013686,22-06-2025,STR011,PRD0102,Shoes,5,1236.07,20,1188.36,Returning,Digital,Weekend,6180.35,5941.80,4944.28,-997.72,-20.18,Sunday
INV1013687,15-03-2025,STR022,PRD0091,Shoes,5,7667.79,20,292.61,Returning,Card,Weekend,38338.95,1463.05,30671.16,29207.91,95.23,Saturday
INV1013688,26-05-2025,STR030,PRD0111,Shoes,3,1501.96,10,2028.64,Returning,Card,Weekday,4505.88,6085.92,4055.29,-2030.73,-50.08,Monday
INV1013689,29-10-2025,STR001,PRD0087,Shoes,4,4024.87,20,2356.33,Returning,Card,Weekday,16099.48,9425.32,12879.58,3454.06,26.82,Wednesday
INV1013690,14-03-2025,STR008,PRD0106,Shoes,3,5893.39,0,1265.57,New,Digital,Weekday,17680.17,3796.71,17680.17,13883.46,78.53,Friday
INV1013691,04-09-2024,STR025,PRD0077,Accessories,3,6818.44,0,2176.23,Returning,Card,Weekday,20455.32,6528.69,20455.32,13926.63,68.08,Wednesday
INV1013692,01-12-2023,STR029,PRD0011,Clothing,3,2532.12,0,505.10,Returning,Cash,Weekday,7596.36,1515.30,7596.36,6081.06,80.05,Friday
INV1013693,07-10-2025,STR026,PRD0009,Clothing,4,1545.25,5,1031.90,Returning,Card,Weekday,6181.00,4127.60,5871.95,1744.30,29.71,Tuesday
INV1013694,24-03-2024,STR045,PRD0004,Clothing,4,4403.21,5,594.85,Returning,Digital,Weekend,17612.84,2379.40,16732.20,14352.75,85.78,Sunday
INV1013695,16-09-2025,STR022,PRD0005,Clothing,4,1277.44,15,1307.28,Returning,Digital,Weekday,5109.76,5229.12,4343.30,-885.97,-20.40,Tuesday
INV1013696,02-12-2024,STR041,PRD0107,Shoes,3,1090.13,5,353.30,Returning,Digital,Weekday,3270.39,1059.90,3106.87,2046.92,65.88,Monday
INV1013697,10-07-2025,STR041,PRD0035,Clothing,3,1692.98,5,848.57,Returning,Card,Weekday,5078.94,2545.71,4824.99,2279.23,47.24,Thursday
INV1013698,15-06-2025,STR014,PRD0001,Clothing,1,1139.90,0,1089.20,Returning,Cash,Weekend,1139.90,1089.20,1139.90,50.70,4.45,Sunday
INV1013699,19-01-2025,STR042,PRD0112,Shoes,2,6774.25,0,697.58,Returning,Digital,Weekend,13548.50,1395.16,13548.50,12153.34,89.70,Sunday
INV1013700,07-08-2024,STR023,PRD0089,Shoes,3,1203.66,25,225.75,New,Digital,Weekday,3610.98,677.25,2708.24,2030.74,74.98,Wednesday
INV1013701,23-09-2024,STR034,PRD0088,Shoes,3,2481.47,20,1213.78,Returning,Cash,Weekday,7444.41,3641.34,5955.53,2313.99,38.85,Monday
INV1013702,01-03-2025,STR022,PRD0001,Clothing,6,3324.19,20,1419.23,Returning,Cash,Weekend,19945.14,8515.38,15956.11,7440.53,46.63,Saturday
INV1013703,31-05-2025,STR015,PRD0011,Clothing,1,1061.96,0,437.77,Returning,Cash,Weekend,1061.96,437.77,1061.96,624.19,58.78,Saturday
INV1013704,14-12-2024,STR016,PRD0009,Clothing,5,3719.51,15,861.26,Returning,Card,Weekend,18597.55,4306.30,15807.92,11501.47,72.76,Saturday
INV1013705,19-08-2024,STR022,PRD0079,Accessories,5,1606.76,20,697.47,New,Cash,Weekday,8033.80,3487.35,6427.04,2939.49,45.74,Monday
INV1013706,06-02-2025,STR017,PRD0019,Clothing,4,859.39,10,1371.88,New,Card,Weekday,3437.56,5487.52,3093.80,-2393.82,-77.37,Thursday
INV1013707,06-04-2024,STR004,PRD0065,Accessories,5,4412.09,10,1653.36,Returning,Cash,Weekend,22060.45,8266.80,19854.41,11587.51,58.36,Saturday
INV1013708,26-05-2024,STR031,PRD0077,Accessories,2,5201.60,0,1951.77,Returning,Cash,Weekend,10403.20,3903.54,10403.20,6499.66,62.48,Sunday
INV1013709,03-09-2024,STR039,PRD0057,Accessories,4,9997.67,10,460.92,Returning,Cash,Weekday,39990.68,1843.68,35991.61,34147.83,94.88,Tuesday
INV1013710,04-08-2024,STR035,PRD0083,Shoes,4,1180.07,5,1175.26,Returning,Card,Weekend,4720.28,4701.04,4484.27,-216.82,-4.84,Sunday
INV1013711,12-07-2024,STR030,PRD0065,Accessories,1,1262.85,0,1739.38,Returning,Digital,Weekday,1262.85,1739.38,1262.85,-476.53,-37.73,Friday
INV1013712,31-03-2024,STR047,PRD0087,Shoes,5,2034.92,20,1979.99,Returning,Card,Weekend,10174.60,9899.95,8139.68,-1760.47,-21.63,Sunday
INV1013713,24-07-2025,STR009,PRD0037,Clothing,3,3795.55,5,1840.18,New,Digital,Weekday,11386.65,5520.54,10817.32,5296.73,48.97,Thursday
INV1013714,09-11-2024,STR029,PRD0069,Accessories,6,1252.97,0,817.93,Returning,Card,Weekend,7517.82,4907.58,7517.82,2610.24,34.72,Saturday
INV1013715,09-10-2025,STR013,PRD0094,Shoes,3,5586.89,0,1070.98,Returning,Card,Weekday,16760.67,3212.94,16760.67,13547.73,80.83,Thursday
INV1013716,02-08-2025,STR009,PRD0114,Shoes,4,7124.23,0,515.64,Returning,Card,Weekend,28496.92,2062.56,28496.92,26434.36,92.76,Saturday
INV1013717,06-07-2024,STR032,PRD0061,Accessories,5,3957.63,25,2052.77,New,Card,Weekend,19788.15,10263.85,14841.11,4577.01,30.84,Saturday
INV1013718,06-12-2023,STR014,PRD0090,Shoes,4,3431.56,0,178.98,New,Digital,Weekday,13726.24,715.92,13726.24,13010.32,94.78,Wednesday
INV1013719,12-05-2024,STR004,PRD0006,Clothing,3,2661.18,20,1171.71,Returning,Cash,Weekend,7983.54,3515.13,6386.83,2871.50,44.96,Sunday
INV1013720,03-07-2025,STR021,PRD0006,Clothing,3,3940.48,10,1495.59,Returning,Card,Weekday,11821.44,4486.77,10639.30,6152.43,57.83,Thursday
INV1013721,04-08-2025,STR016,PRD0041,Accessories,2,5739.96,15,1573.32,Returning,Digital,Weekday,11479.92,3146.64,9757.93,6611.14,67.75,Monday
INV1013722,31-01-2025,STR023,PRD0010,Clothing,1,1195.05,0,145.27,Returning,Cash,Weekday,1195.05,145.27,1195.05,1049.78,87.84,Friday
INV1013723,05-06-2024,STR029,PRD0109,Shoes,2,3584.17,10,1023.77,New,Card,Weekday,7168.34,2047.54,6451.51,4403.87,68.26,Wednesday
